"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds"
"10.1525/collabra.33059","33059","Re-analysing the Data From Moffatt et al. (2020): What Can We Learn From an Under-powered Absence of Difference?","2022-03-17","pdf/collabra.33059.pdf","xml/collabra.33059.xml",TRUE,TRUE,TRUE
"10.1525/collabra.56176","56176","Dispositional Mindfulness and the Process of Mindfulness Cultivation: A Qualitative Synthesis and Critical Assessment of the Extant Literature on the Five Facet Mindfulness Questionnaire (FFMQ)","2022-12-02","pdf/collabra.56176.pdf","xml/collabra.56176.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32964","32964","Ladies First or Ladies Last: Do Masculine Generics Evoke a Reduced and Later Retrieval of Female Exemplars?","2022-02-28","pdf/collabra.32964.pdf","xml/collabra.32964.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38823","38823","It's Easy to Maintain When the Changes Are Small: Exploring Environmentally Motivated Dietary Changes From a Self-control Perspective","2022-10-26","pdf/collabra.38823.pdf","xml/collabra.38823.xml",TRUE,TRUE,TRUE
"10.1525/collabra.35330","35330","Conflict Strength: Measuring the Tension Between Cooperative and Competitive Incentives in Experimental Negotiation Tasks","2022-05-06","pdf/collabra.35330.pdf","xml/collabra.35330.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33956","33956","Children Expect Leaders to Oust Intruders, Refrain From Unprovoked Aggression, but Not to Be Generally Prosocial","2022-04-25","pdf/collabra.33956.pdf","xml/collabra.33956.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37602","37602","Individual Differences in Mentalizing Tendencies","2022-08-24","pdf/collabra.37602.pdf","xml/collabra.37602.xml",TRUE,TRUE,TRUE
"10.1525/collabra.36318","36318","Ganzflicker Reveals the Complex Relationship Between Visual Mental Imagery and Pseudo-Hallucinatory Experiences: A Replication and Expansion","2022-06-17","pdf/collabra.36318.pdf","xml/collabra.36318.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57538","57538","A Roadmap to Large-Scale Multi-Country Replications in Psychology","2022-12-28","pdf/collabra.57538.pdf","xml/collabra.57538.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31996","31996","Heterogeneity and Publication Bias in Research on Test-Potentiated New Learning","2022-01-31","pdf/collabra.31996.pdf","xml/collabra.31996.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37611","37611","Dyadic Associations Between Conscientiousness Facets, Health, and Health Behavior Over Time","2022-08-30","pdf/collabra.37611.pdf","xml/collabra.37611.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38064","38064","Development of a Problematic Khat Use Screening Test (PKUST-17) in Ethiopia: Classical Test Theory and Item Response Theory Analysis","2022-10-04","pdf/collabra.38064.pdf","xml/collabra.38064.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31030","31030","Leading Us Unto Temptation? No Evidence for an Asymmetry in Automatic Associations Between Goals and Temptations","2022-01-05","pdf/collabra.31030.pdf","xml/collabra.31030.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31755","31755","Relocation Into Italian Residential Care Homes: A Qualitative Analysis of Decision and Choice: Psychological Implications and Consideration on Health","2022-02-02","pdf/collabra.31755.pdf","xml/collabra.31755.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37061","37061","Connected Despite Lockdown: The Role of Social Interactions and Social Media Use in Wellbeing","2022-07-27","pdf/collabra.37061.pdf","xml/collabra.37061.xml",TRUE,TRUE,TRUE
"10.1525/collabra.35232","35232","Discrete Emotions Caused by Episodic Future Thinking: A Systematic Review With Narrative Synthesis","2022-04-29","pdf/collabra.35232.pdf","xml/collabra.35232.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38597","38597","Calculating Self-concept Structure Indices, Including Linville's H: Toward Standardization and Replication","2022-10-12","pdf/collabra.38597.pdf","xml/collabra.38597.xml",TRUE,TRUE,TRUE
"10.1525/collabra.36306","36306","The Effect of Preregistration and P-Value Patterns on Trust in Psychology and Biology Research","2022-06-28","pdf/collabra.36306.pdf","xml/collabra.36306.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57543","57543","Unraveling the Nature of Children's Self-directed Speech: Correlates of Five-and Six-year-olds' Overt and Partially Covert Speech on Three Tasks","2022-12-13","pdf/collabra.57543.pdf","xml/collabra.57543.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38037","38037","Statistics Education in Undergraduate Psychology: A Survey of UK Curricula","2022-09-14","pdf/collabra.38037.pdf","xml/collabra.38037.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38634","38634","The Quest for (Eliciting) Hubristic Pride: Nomological Shockwaves/ Networks, Attributions, and Social Desirability Across Different Experimental Manipulations","2022-10-11","pdf/collabra.38634.pdf","xml/collabra.38634.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31601","31601","Emotion-modulated Recall: Congruency Effects of Nonverbal Facial and Vocal Cues on Semantic Recall","2022-01-25","pdf/collabra.31601.pdf","xml/collabra.31601.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31036","31036","Caring About (COVID-19 Related) Social Issues Signals Trustworthiness: Direct and Conceptual Replication of Zlatev (2019)","2022-01-10","pdf/collabra.31036.pdf","xml/collabra.31036.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38108","38108","Does Speeded Decision-Making Reveal Tacit Teleological Tendencies?","2022-09-14","pdf/collabra.38108.pdf","xml/collabra.38108.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37460","37460","Are Cognitive Ability and Conscientiousness Really More Important for Educational Attainment Than SES? A Replication and Extension of O'Connell and Marks (2022)","2022-08-09","pdf/collabra.37460.pdf","xml/collabra.37460.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37483","37483","How to Detect Concealed Crime Knowledge in Situations With Little Information Using the Forced Choice Test","2022-08-16","pdf/collabra.37483.pdf","xml/collabra.37483.xml",TRUE,TRUE,TRUE
"10.1525/collabra.34197","34197","The (Virtual) Reality of Social Approach-Avoidance Behaviours: Operationalisation Development and Construct Validity Testing","2022-04-25","pdf/collabra.34197.pdf","xml/collabra.34197.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31055","31055","Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)","2022-01-10","pdf/collabra.31055.pdf","xml/collabra.31055.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38819","38819","Phenomenological Strands for Gaming Disorder and Esports Play: A Qualitative Registered Report","2022-10-24","pdf/collabra.38819.pdf","xml/collabra.38819.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33941","33941","When Choosing Implies Losing: Does Flipping a Coin Increase Forfeiture Thoughts?","2022-04-15","pdf/collabra.33941.pdf","xml/collabra.33941.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32572","32572","Rewarding More Is Better for Soliciting Help, Yet More So for Cash Than for Goods: Revisiting and Reframing the Tale of Two Markets With Replications and Extensions of Heyman and Ariely (2004)","2022-02-25","pdf/collabra.32572.pdf","xml/collabra.32572.xml",TRUE,TRUE,TRUE
"10.1525/collabra.36357","36357","On the Potential Mismatch Between the Function of the Bayes Factor and Researchers' Expectations","2022-06-22","pdf/collabra.36357.pdf","xml/collabra.36357.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31603","31603","For Whom Is the Path the Goal? A Lifespan Perspective on the Development of Goal Focus","2022-01-20","pdf/collabra.31603.pdf","xml/collabra.31603.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37458","37458","Cognitive Implications of Engaging With ""Fitspiration"" Content on Social Media","2022-08-16","pdf/collabra.37458.pdf","xml/collabra.37458.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37150","37150","The Relationship Between Body Morphology and Narcissism at Zero Acquaintance","2022-07-27","pdf/collabra.37150.pdf","xml/collabra.37150.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38032","38032","Different Algorithmic Models Underlie Virtue and Vice Attributions","2022-09-27","pdf/collabra.38032.pdf","xml/collabra.38032.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33145","33145","What Are the Necessary Conditions for Wisdom? Examining Intelligence, Creativity, Meaning-Making, and the Big-Five Traits","2022-03-15","pdf/collabra.33145.pdf","xml/collabra.33145.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32607","32607","Do Registered Reports Make Scientific Findings More Believable to the Public?","2022-03-04","pdf/collabra.32607.pdf","xml/collabra.32607.xml",TRUE,TRUE,TRUE
"10.1525/collabra.34606","34606","Time Spent Playing Two Online Shooters Has No Measurable Effect on Aggressive Affect","2022-05-01","pdf/collabra.34606.pdf","xml/collabra.34606.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38621","38621","Are Relational Implicit Measures Sensitive to Relational Information?","2022-10-04","pdf/collabra.38621.pdf","xml/collabra.38621.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38594","38594","Meaningful Comparisons With Ordinal-Scale Items","2022-10-24","pdf/collabra.38594.pdf","xml/collabra.38594.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32642","32642","No Evidence That Exposure to Materialistic Advertisements Influence Appearance Overvaluation and Financial Success Overvaluation in the Self-concept","2022-02-24","pdf/collabra.32642.pdf","xml/collabra.32642.xml",TRUE,TRUE,TRUE
"10.1525/collabra.35743","35743","What Do Participants Expect to Experience in the Rubber Hand Illusion? A Conceptual Replication of Lush (2020)","2022-05-20","pdf/collabra.35743.pdf","xml/collabra.35743.xml",TRUE,TRUE,TRUE
"10.1525/collabra.36344","36344","A Good Person Shouldn't Feel This Way: Moralized Attitudes, Identity, and Self-Esteem","2022-06-16","pdf/collabra.36344.pdf","xml/collabra.36344.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33631","33631","The Influence of Utterance-Related Factors on the Use of Direct and Indirect Speech","2022-03-28","pdf/collabra.33631.pdf","xml/collabra.33631.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31977","31977","What Can We Perceive in Infant Vocalization?","2022-01-31","pdf/collabra.31977.pdf","xml/collabra.31977.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57508","57508","A Metascientific Empirical Review of Cognitive Load Lie Detection","2022-12-14","pdf/collabra.57508.pdf","xml/collabra.57508.xml",TRUE,TRUE,TRUE
"10.1525/collabra.36310","36310","Using the Electronically Activated Recorder (EAR) to Capture the Day-to-Day Linguistic Experiences of Young Adults","2022-06-22","pdf/collabra.36310.pdf","xml/collabra.36310.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37154","37154","How Self-Concept, Competence, and Their Fit or Misfit Predict Educational Achievement, Well-Being, and Social Relationships in the School Context","2022-07-27","pdf/collabra.37154.pdf","xml/collabra.37154.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33136","33136","Parenting an Autistic Child Is Not Associated With the Amount of Facial Emotion Information Needed to Perceive Happiness or Sadness From Faces","2022-03-11","pdf/collabra.33136.pdf","xml/collabra.33136.xml",TRUE,TRUE,TRUE
"10.1525/collabra.37122","37122","Revisiting the Temporal Pattern of Regret in Action Versus Inaction: Replication of Gilovich and Medvec (1994) With Extensions Examining Responsibility","2022-08-02","pdf/collabra.37122.pdf","xml/collabra.37122.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38821","38821","Eye-Head-Body Coordination in the Motor-Memory Trade-off","2022-10-25","pdf/collabra.38821.pdf","xml/collabra.38821.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33958","33958","Which Features of Prosocial Spending Recollections Predict Post-Recall Happiness? A Pre-registered Investigation","2022-04-13","pdf/collabra.33958.pdf","xml/collabra.33958.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32274","32274","Serious Problems With Interpreting Rubber Hand ""Illusion"" Experiments","2022-02-01","pdf/collabra.32274.pdf","xml/collabra.32274.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38604","38604","Exposure to Violence Is Not Associated With Accuracy in Forecasting Conflict Outcomes","2022-10-18","pdf/collabra.38604.pdf","xml/collabra.38604.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32571","32571","Garbage In, Garbage Out? Evaluating the Evidentiary Value of Published Meta-analyses Using Z-Curve Analysis","2022-02-24","pdf/collabra.32571.pdf","xml/collabra.32571.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57704","57704","Speakers' Choice of Frame Reveals Little About Their Trait Emotions but More About Their Preferences and Risk Perception","2022-12-28","pdf/collabra.57704.pdf","xml/collabra.57704.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32552","32552","""They Are Such an Asshole"": Describing the Targets of a Common Insult Among English-Speakers in the United States","2022-02-23","pdf/collabra.32552.pdf","xml/collabra.32552.xml",TRUE,TRUE,TRUE
"10.1525/collabra.36945","36945","Hedging Bets in Linguistic Prediction: Younger and Older Adults Vary in the Breadth of Predictive Processing","2022-07-12","pdf/collabra.36945.pdf","xml/collabra.36945.xml",TRUE,TRUE,TRUE
"10.1525/collabra.40171","40171","Linguistic Bootstrapping Allows More Real-world Object Concepts to Be Held in Mind","2022-11-15","pdf/collabra.40171.pdf","xml/collabra.40171.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57545","57545","Ten Strategies to Foster Open Science in Psychology and Beyond","2022-12-28","pdf/collabra.57545.pdf","xml/collabra.57545.xml",TRUE,TRUE,TRUE
"10.1525/collabra.36330","36330","Perceptions of Physical, Sexual, and Psychological Violence Stories: A Registered Report","2022-08-02","pdf/collabra.36330.pdf","xml/collabra.36330.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38296","38296","Social Affect Regulation in University Students During the COVID-19 Pandemic","2022-09-22","pdf/collabra.38296.pdf","xml/collabra.38296.xml",TRUE,TRUE,TRUE
"10.1525/collabra.34565","34565","Does Attention to One's Own Emotion Relate to the Emotional Interpretation of Other People's Faces?","2022-04-15","pdf/collabra.34565.pdf","xml/collabra.34565.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31738","31738","The Role of Trait Inferences in Evaluative Conditioning","2022-01-25","pdf/collabra.31738.pdf","xml/collabra.31738.xml",TRUE,TRUE,TRUE
"10.1525/collabra.38529","38529","Sadder ≠ Wiser: Depressive Realism Is Not Robust to Replication","2022-10-06","pdf/collabra.38529.pdf","xml/collabra.38529.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33271","33271","How Does Heartbeat Counting Task Performance Relate to Theoretically-Relevant Mental Health Outcomes? A Meta-Analysis","2022-03-24","pdf/collabra.33271.pdf","xml/collabra.33271.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33133","33133","Syntactic Representations Contain Semantic Information: Evidence From Balinese Passives","2022-03-11","pdf/collabra.33133.pdf","xml/collabra.33133.xml",TRUE,TRUE,TRUE
"10.1525/collabra.31051","31051","Articulatory Suppression Effects on Induced Rumination","2022-01-10","pdf/collabra.31051.pdf","xml/collabra.31051.xml",TRUE,TRUE,TRUE
"10.1525/collabra.35271","35271","Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement","2022-04-29","pdf/collabra.35271.pdf","xml/collabra.35271.xml",TRUE,TRUE,TRUE
"10.1525/collabra.32661","32661","Machine Learning Mega-Analysis Applied to the Response Time Concealed Information Test: No Evidence for Advantage of Model-Based Predictors Over Baseline","2022-02-23","pdf/collabra.32661.pdf","xml/collabra.32661.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57536","57536","Mind-wandering in Larks and Owls: The Effects of Chronotype and Time of Day on the Frequency of Task-unrelated Thoughts","2022-12-15","pdf/collabra.57536.pdf","xml/collabra.57536.xml",TRUE,TRUE,TRUE
"10.1525/collabra.40350","40350","A Two-Stage Bayesian Sequential Assessment of Exploratory Hypotheses","2022-11-16","pdf/collabra.40350.pdf","xml/collabra.40350.xml",TRUE,TRUE,TRUE
"10.1525/collabra.33297","33297","Ascent of Humans: Investigating Methodological and Ethical Concerns About the Measurement","2022-03-22","pdf/collabra.33297.pdf","xml/collabra.33297.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90195","90195","The Dark Versus Bright Side of a Smiley: A Preregistered Replication of Experiment 3 in Glikson et al. (2018) ""The Dark Side of a Smiley""","2023-12-01","pdf/collabra.90195.pdf","xml/collabra.90195.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73066","73066","Are Natural Faces Merely Labelled as Artificial Trusted Less?","2023-03-27","pdf/collabra.73066.pdf","xml/collabra.73066.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57391","57391","Cyberloafing: Investigating the Importance and Implications of New and Known Predictors","2023-01-20","pdf/collabra.57391.pdf","xml/collabra.57391.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77343","77343","Stress Regulation via Being in Nature and Social Support in Adults, a Meta-analysis","2023-06-01","pdf/collabra.77343.pdf","xml/collabra.77343.xml",TRUE,TRUE,TRUE
"10.1525/collabra.68054","68054","Expressive Responding in Support of Donald Trump: An Extended Replication of Schaffner and Luks (2018)","2023-01-25","pdf/collabra.68054.pdf","xml/collabra.68054.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77305","77305","Understanding Individual Attitude to Money: A Systematic Scoping Review and Research Agenda","2023-06-07","pdf/collabra.77305.pdf","xml/collabra.77305.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77819","77819","Guilty on the Go: Uncovering Concealed Information by Assessing Response Preparation Processes in a Go-Nogo-Paradigm","2023-06-14","pdf/collabra.77819.pdf","xml/collabra.77819.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87462","87462","From Deviant Likes to Reversed Effects: Re-Investigating the Contribution of Unaware Evaluative Conditioning to Attitude Formation","2023-09-07","pdf/collabra.87462.pdf","xml/collabra.87462.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73649","73649","The Hazards of Daily Stressors: Comparing the Experiences of Sexual and Gender Minority Young Adults to Cisgender Heterosexual Young Adults During the COVID-19 Pandemic","2023-03-27","pdf/collabra.73649.pdf","xml/collabra.73649.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88158","88158","The Dynamics of Self-Control Conflicts in Daily Life in Predicting Self-Control Success and Perceived Self-Regulatory Effectiveness","2023-10-16","pdf/collabra.88158.pdf","xml/collabra.88158.xml",TRUE,TRUE,TRUE
"10.1525/collabra.98755","98755","A Preregistered Field Study of the Trust Inoculation Against a Negative Event Involving Geothermal Energy Systems","2023-11-14","pdf/collabra.98755.pdf","xml/collabra.98755.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74614","74614","On the Temporal Nature of Parental Burnout: Development of an Experience Sampling Methodology (ESM) Tool to Assess Parental Burnout and Its Related Ever-Changing Family Context","2023-05-04","pdf/collabra.74614.pdf","xml/collabra.74614.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87458","87458","Individual Difference Correlates of Being Sexually Unrestricted Yet Declining an HIV Test","2023-09-08","pdf/collabra.87458.pdf","xml/collabra.87458.xml",TRUE,TRUE,TRUE
"10.1525/collabra.67908","67908","Mental Number Representations Are Spatially Mapped Both by Their Magnitudes and Ordinal Positions","2023-01-31","pdf/collabra.67908.pdf","xml/collabra.67908.xml",TRUE,TRUE,TRUE
"10.1525/collabra.89743","89743","Automatizing Sight Reading: Contingency Proportion and Task Relevance in the Music Contingency Learning Procedure","2023-11-14","pdf/collabra.89743.pdf","xml/collabra.89743.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88156","88156","Older Adults Catch Up to Younger Adults on Cognitive Tasks After Extended Training","2023-10-11","pdf/collabra.88156.pdf","xml/collabra.88156.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73830","73830","Expectation Violations, Expectation Change, and Expectation Persistence: The Scientific Landscape as Revealed by Bibliometric Network Analyses","2023-04-11","pdf/collabra.73830.pdf","xml/collabra.73830.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90755","90755","The Relation Between Attention, Inhibition and Word Learning in Young Children","2023-12-15","pdf/collabra.90755.pdf","xml/collabra.90755.xml",TRUE,TRUE,TRUE
"10.1525/collabra.75226","75226","Development of a Concept Inventory on Open and Transparent Research Practices","2023-05-24","pdf/collabra.75226.pdf","xml/collabra.75226.xml",TRUE,TRUE,TRUE
"10.1525/collabra.75350","75350","How Focus and Position Affect the Interpretation of Demonstrative Pronouns","2023-06-01","pdf/collabra.75350.pdf","xml/collabra.75350.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88326","88326","A Test of Racial Disparities in Principals' Disciplinary Decisions in a National Sample","2023-10-10","pdf/collabra.88326.pdf","xml/collabra.88326.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77859","77859","""Less Is Better"" in Separate Evaluations Versus ""More Is Better"" in Joint Evaluations: Mostly Successful Close Replication and Extension of Hsee (1998)","2023-07-11","pdf/collabra.77859.pdf","xml/collabra.77859.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73641","73641","Sight vs. Sound Judgments of Music Performance Depend on Relative Performer Quality: Cross-cultural Evidence From Classical Piano and Tsugaru Shamisen Competitions","2023-05-22","pdf/collabra.73641.pdf","xml/collabra.73641.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88334","88334","A Roadmap for Future Interactions Between Research on Personality and Learning","2023-10-09","pdf/collabra.88334.pdf","xml/collabra.88334.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73818","73818","Cognitive Load Can Reduce Reason-Giving in a Moral Dumbfounding Task","2023-04-03","pdf/collabra.73818.pdf","xml/collabra.73818.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87484","87484","Precision of Memory for Attended and Ignored Colors","2023-09-06","pdf/collabra.87484.pdf","xml/collabra.87484.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87497","87497","A Metatheoretical Review of Cognitive Load Lie Detection","2023-08-31","pdf/collabra.87497.pdf","xml/collabra.87497.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77837","77837","Measuring CHAOS? Evaluating the Short-form Confusion, Hubbub and Order Scale","2023-06-15","pdf/collabra.77837.pdf","xml/collabra.77837.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74546","74546","The International Mental Health Assessment: Validation of an Efficient Screening Inventory","2023-05-04","pdf/collabra.74546.pdf","xml/collabra.74546.xml",TRUE,TRUE,TRUE
"10.1525/collabra.84560","84560","From Halo to Conditioning and Back Again: Exploring the Links Between Impression Formation and Learning","2023-08-08","pdf/collabra.84560.pdf","xml/collabra.84560.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74812","74812","(Why) Do Big Five Personality Traits Moderate Evaluative Conditioning? The Role of US Extremity and Pairing Memory","2023-05-04","pdf/collabra.74812.pdf","xml/collabra.74812.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73637","73637","Does Going Green Feel Good in Russia: Implicit Measurements With Visual Stimuli","2023-03-28","pdf/collabra.73637.pdf","xml/collabra.73637.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74788","74788","Primed to Like Yourself -Can Self-evaluative Cognition Be Changed by Learning Contingencies of Self-evaluative Statements and Truthvalues?","2023-05-05","pdf/collabra.74788.pdf","xml/collabra.74788.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57785","57785","Revisiting the Differential Centrality of Experiential and Material Purchases to the Self: Replication and Extension of Carter and Gilovich (2012)","2023-01-20","pdf/collabra.57785.pdf","xml/collabra.57785.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74468","74468","Where the Head Meets the Heart: 'Enlightened' Compassion Lies Between Big Five Openness/Intellect and Agreeableness","2023-05-25","pdf/collabra.74468.pdf","xml/collabra.74468.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77608","77608","Revisiting the Links Between Numeracy and Decision Making: Replication Registered Report of Peters et al. (2006) With an Extension Examining Confidence","2023-06-15","pdf/collabra.77608.pdf","xml/collabra.77608.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74790","74790","Do Children Expect Boys and Girls to Be Rewarded Differently for Doing the Same Work?","2023-08-16","pdf/collabra.74790.pdf","xml/collabra.74790.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88929","88929","A Deep Dive Into Distributive Concession Making and the Likelihood of Impasses in Negotiations","2023-10-30","pdf/collabra.88929.pdf","xml/collabra.88929.xml",TRUE,TRUE,TRUE
"10.1525/collabra.75220","75220","An Improved Measure for the Strength of Social Gender Norms (SSGN) Developed for Adolescents in Uttar Pradesh, India","2023-06-13","pdf/collabra.75220.pdf","xml/collabra.75220.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74785","74785","Human-body Analogy Improves Mental Rotation Performance in People Aged 86 to 97 Years","2023-05-03","pdf/collabra.74785.pdf","xml/collabra.74785.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74793","74793","Moral Judgments Impact Perceived Risks From COVID-19 Exposure","2023-05-09","pdf/collabra.74793.pdf","xml/collabra.74793.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90789","90789","Why Rapport Seems Challenging to Define and What to Do About the Challenge","2023-12-08","pdf/collabra.90789.pdf","xml/collabra.90789.xml",TRUE,TRUE,TRUE
"10.1525/collabra.82234","82234","Instruction-based Replication Studies Raise Challenging Questions for Psychological Science","2023-07-24","pdf/collabra.82234.pdf","xml/collabra.82234.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87493","87493","Whistleblowing Paradigms","2023-08-28","pdf/collabra.87493.pdf","xml/collabra.87493.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90216","90216","Maximising the Educational and Research Value of the Undergraduate Dissertation in Psychology","2023-12-04","pdf/collabra.90216.pdf","xml/collabra.90216.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74875","74875","Effect of Subsequent Repetitive Tone Stimuli on Time Perception: Replication of Ono and Kitazawa (2010)","2023-05-03","pdf/collabra.74875.pdf","xml/collabra.74875.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87489","87489","""The Effort Heuristic"" Revisited: Mixed Results for Replications of Kruger et al. (2004)'s Experiments 1 and2","2023-10-30","pdf/collabra.87489.pdf","xml/collabra.87489.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74822","74822","Evidence for Different Roles of Inhibitory and Prospective Intolerance of Uncertainty During Threat Discrimination Learning","2023-05-05","pdf/collabra.74822.pdf","xml/collabra.74822.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74020","74020","Psychology Faculty Overestimate the Magnitude of Cohen's d Effect Sizes by Half a Standard Deviation","2023-04-24","pdf/collabra.74020.pdf","xml/collabra.74020.xml",TRUE,TRUE,TRUE
"10.1525/collabra.82194","82194","Ageism in Hiring: A Systematic Review and Meta-analysis of Age Discrimination","2023-08-11","pdf/collabra.82194.pdf","xml/collabra.82194.xml",TRUE,TRUE,TRUE
"10.1525/collabra.84564","84564","Addressing the Elephant in the Middle: Implications of the Midscale Disagreement Problem Through the Lens of Body-Object Interaction Ratings","2023-08-09","pdf/collabra.84564.pdf","xml/collabra.84564.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73236","73236","The Meat Ambivalence Questionnaire: Assessing Domain-Specific Meat-Related Conflict in Omnivores and Veg*ans","2023-03-27","pdf/collabra.73236.pdf","xml/collabra.73236.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57549","57549","How to Cancel Plans With Friends: A Mixed Methods Study of Strategy and Experience","2023-01-19","pdf/collabra.57549.pdf","xml/collabra.57549.xml",TRUE,TRUE,TRUE
"10.1525/collabra.67838","67838","The Continuum of Eco-Anxiety Responses: A Preliminary Investigation of Its Nomological Network","2023-01-19","pdf/collabra.67838.pdf","xml/collabra.67838.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73832","73832","Extensive Phenomenological Overlap Between Training-Induced and Naturally-Occurring Synaesthetic Experiences","2023-04-24","pdf/collabra.73832.pdf","xml/collabra.73832.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57516","57516","Psychometric Properties of the Chilean Version of the Oviedo Grit Scale","2023-01-04","pdf/collabra.57516.pdf","xml/collabra.57516.xml",TRUE,TRUE,TRUE
