"doi","article_id","title","year","license","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date"
"10.7554/elife.82825","elife82825","An oligogenic architecture underlying ecological and reproductive divergence in sympatric populations",2023,"cc-by","pdf/elife.elife82825.pdf","xml/elife.elife82825.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87442","elife87442","A mechanistic insight into sources of error of visual working memory in multiple sclerosis",2023,"cc-by","pdf/elife.elife87442.pdf","xml/elife.elife87442.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.81090","elife81090","Single-nuclei characterization of pervasive transcriptional signatures across organs in response to COVID-19",2023,"cc-by","pdf/elife.elife81090.pdf","xml/elife.elife81090.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85003","elife85003","Nitrogenase resurrection and the evolution of a singular enzymatic mechanism",2023,"cc-by","pdf/elife.elife85003.pdf","xml/elife.elife85003.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86269","elife86269","Apoptosis recognition receptors regulate skin tissue repair in mice",2023,"cc-by","pdf/elife.elife86269.pdf","xml/elife.elife86269.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.82555","elife82555","Exploring therapeutic strategies for infantile neuronal axonal dystrophy (INAD/PARK14)",2023,"cc-by","pdf/elife.elife82555.pdf","xml/elife.elife82555.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86291","elife86291","VO2max prediction based on submaximal cardiorespiratory relationships and body composition in male runners and cyclists: a population study",2023,"cc-by","pdf/elife.elife86291.pdf","xml/elife.elife86291.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.66765","elife66765","Enhanced functional detection of synaptic calcium-permeable AMPA receptors using intracellular NASPM",2023,"cc-by","pdf/elife.elife66765.pdf","xml/elife.elife66765.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87147.4","elife871474","Missense mutations in CRX homeodomain cause dominant retinopathies through two distinct mechanisms",2023,"cc-by","pdf/elife.elife871474.pdf","xml/elife.elife871474.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.89210.3","elife892103","Apoptotic signaling clears engineered Salmonella in an organ-specific manner",2023,"cc-by","pdf/elife.elife892103.pdf","xml/elife.elife892103.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86030","elife86030","The autophagy receptor NBR1 directs the clearance of photodamaged chloroplasts",2023,"cc-by","pdf/elife.elife86030.pdf","xml/elife.elife86030.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86507.3","elife865073","Single-cell RNA sequencing unravels the transcriptional network underlying zebrafish retina regeneration",2023,"cc-by","pdf/elife.elife865073.pdf","xml/elife.elife865073.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86453","elife86453","Resting-state fMRI signals contain spectral signatures of local hemodynamic response timing",2023,"cc-by","pdf/elife.elife86453.pdf","xml/elife.elife86453.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.72316","elife72316","A mechanosensing mechanism controls plasma membrane shape homeostasis at the nanoscale",2023,"cc-by","pdf/elife.elife72316.pdf","xml/elife.elife72316.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.83971","elife83971","Neural dynamics underlying self-control in the primate subthalamic nucleus",2023,"cc-by","pdf/elife.elife83971.pdf","xml/elife.elife83971.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87115.3","elife871153","Microhomology-mediated circular DNA formation from oligonucleosomal fragments during spermatogenesis",2023,"cc-by","pdf/elife.elife871153.pdf","xml/elife.elife871153.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86943.3","elife869433","Remapping in a recurrent neural network model of navigation and context inference",2023,"cc-by","pdf/elife.elife869433.pdf","xml/elife.elife869433.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87751","elife87751","FSHβ links photoperiodic signaling to seasonal reproduction in Japanese quail",2023,"cc-by","pdf/elife.elife87751.pdf","xml/elife.elife87751.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.84716","elife84716","Against cortical reorganisation",2023,"cc-by","pdf/elife.elife84716.pdf","xml/elife.elife84716.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86037","elife86037","Cross-movie prediction of individualized functional topography",2023,"cc-by","pdf/elife.elife86037.pdf","xml/elife.elife86037.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.90466.3","elife904663","Commensal bacteria maintain a Qa-1b-restricted unconventional CD8+ T population in gut epithelium",2023,"cc-by","pdf/elife.elife904663.pdf","xml/elife.elife904663.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85264","elife85264","Projected long-term effects of colorectal cancer screening disruptions following the COVID-19 pandemic",2023,"cc-by","pdf/elife.elife85264.pdf","xml/elife.elife85264.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88088","elife88088","Atlas of Plasmodium falciparum intraerythrocytic development using expansion microscopy",2023,"cc-by","pdf/elife.elife88088.pdf","xml/elife.elife88088.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.84429","elife84429","The genomic footprint of social stratification in admixing American populations",2023,"cc-by","pdf/elife.elife84429.pdf","xml/elife.elife84429.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.83310","elife83310","Synchronization of oscillatory growth prepares fungal hyphae for fusion",2023,"cc-by","pdf/elife.elife83310.pdf","xml/elife.elife83310.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.82483","elife82483","Mec1-independent activation of the Rad53 checkpoint kinase revealed by quantitative analysis of protein localization dynamics",2023,"cc-by","pdf/elife.elife82483.pdf","xml/elife.elife82483.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.84967","elife84967","Flying squirrels use a mortise-tenon structure to fix nuts on understory twigs",2023,"cc-by","pdf/elife.elife84967.pdf","xml/elife.elife84967.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.81863","elife81863","Target cell-specific synaptic dynamics of excitatory to inhibitory neuron connections in supragranular layers of human neocortex",2023,"cc-by","pdf/elife.elife81863.pdf","xml/elife.elife81863.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87133.3","elife871333","Spatial transformation of multi-omics data unlocks novel insights into cancer biology",2023,"cc-by","pdf/elife.elife871333.pdf","xml/elife.elife871333.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.80721","elife80721","Arginase 1 is a key driver of immune suppression in pancreatic cancer",2023,"cc-by","pdf/elife.elife80721.pdf","xml/elife.elife80721.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86166","elife86166","Cannabidiol sensitizes TRPV2 channels to activation by 2-APB",2023,"cc-by","pdf/elife.elife86166.pdf","xml/elife.elife86166.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.83217","elife83217","Palmitoylation regulates neuropilin-2 localization and function in cortical neurons and conveys specificity to semaphorin signaling via palmitoyl acyltransferases",2023,"cc-by","pdf/elife.elife83217.pdf","xml/elife.elife83217.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85487","elife85487","Large-scale neural dynamics in a shared low-dimensional state space reflect cognitive and attentional dynamics",2023,"cc-by","pdf/elife.elife85487.pdf","xml/elife.elife85487.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.89160","elife89160","Photoreceptor disc incisures form as an adaptive mechanism ensuring the completion of disc enclosure",2023,"cc-by","pdf/elife.elife89160.pdf","xml/elife.elife89160.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.82250","elife82250","Extra-hippocampal contributions to pattern separation",2023,"cc-by","pdf/elife.elife82250.pdf","xml/elife.elife82250.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.84951","elife84951","Neuroimaging and behavioral evidence that violent video games exert no negative effect on human empathy for pain and emotional reactivity to violence",2023,"cc-by","pdf/elife.elife84951.pdf","xml/elife.elife84951.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85135","elife85135","Integrated transcriptome and proteome analysis reveals posttranscriptional regulation of ribosomal genes in human brain organoids",2023,"cc-by","pdf/elife.elife85135.pdf","xml/elife.elife85135.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87993.3","elife879933","SIRT-1 is required for release of enveloped enteroviruses",2023,"cc-by","pdf/elife.elife879933.pdf","xml/elife.elife879933.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86837","elife86837","A theory of hippocampal theta correlations accounting for extrinsic and intrinsic sequences",2023,"cc-by","pdf/elife.elife86837.pdf","xml/elife.elife86837.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86669.3","elife866693","ZMYM2 controls human transposable element transcription through distinct co-regulatory complexes",2023,"cc-by","pdf/elife.elife866693.pdf","xml/elife.elife866693.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88989","elife88989","Listen and learn",2023,"cc-by","pdf/elife.elife88989.pdf","xml/elife.elife88989.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86972.2","elife869722","Importance of glutamine in synaptic vesicles revealed by functional studies of SLC6A17 and its mutations pathogenic for intellectual disability",2023,"cc-by","pdf/elife.elife869722.pdf","xml/elife.elife869722.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.82324","elife82324","APE1 recruits ATRIP to ssDNA in an RPA-dependent and -independent manner to promote the ATR DNA damage response",2023,"cc-by","pdf/elife.elife82324.pdf","xml/elife.elife82324.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.78205","elife78205","Monkeys exhibit human-like gaze biases in economic decisions",2023,"cc-by","pdf/elife.elife78205.pdf","xml/elife.elife78205.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.84505","elife84505","On the role of nucleotides and lipids in the polymerization of the actin homolog MreB from a Gram-positive bacterium",2023,"cc-by","pdf/elife.elife84505.pdf","xml/elife.elife84505.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87536.4","elife875364","De novo fatty-acid synthesis protects invariant NKT cells from cell death, thereby promoting their homeostasis and pathogenic roles in airway hyperresponsiveness",2023,"cc-by","pdf/elife.elife875364.pdf","xml/elife.elife875364.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.80250","elife80250","Adult-born granule cells improve stimulus encoding and discrimination in the dentate gyrus",2023,"cc-by","pdf/elife.elife80250.pdf","xml/elife.elife80250.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85550","elife85550","Sharing neurophysiology data from the Allen Brain Observatory",2023,"cc-by","pdf/elife.elife85550.pdf","xml/elife.elife85550.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87317","elife87317","Intuitive movement-based prosthesis control enables arm amputees to reach naturally in virtual reality",2023,"cc-by","pdf/elife.elife87317.pdf","xml/elife.elife87317.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.78689","elife78689","Targeted anatomical and functional identification of antinociceptive and pronociceptive serotonergic neurons that project to the spinal dorsal horn",2023,"cc-by","pdf/elife.elife78689.pdf","xml/elife.elife78689.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.79725","elife79725","Regulation of defective mitochondrial DNA accumulation and transmission in C. elegans by the programmed cell death and aging pathways",2023,"cc-by","pdf/elife.elife79725.pdf","xml/elife.elife79725.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86784.3","elife867843","Structural insight into guanylyl cyclase receptor hijacking of the kinase–Hsp90 regulatory mechanism",2023,"cc-by","pdf/elife.elife867843.pdf","xml/elife.elife867843.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.84552","elife84552","Formation and three-dimensional architecture of Leishmania adhesion in the sand fly vector",2023,"cc-by","pdf/elife.elife84552.pdf","xml/elife.elife84552.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.78005","elife78005","Awake responses suggest inefficient dense coding in the mouse retina",2023,"cc-by","pdf/elife.elife78005.pdf","xml/elife.elife78005.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85251","elife85251","Tau polarizes an aging transcriptional signature to excitatory neurons and glia",2023,"cc-by","pdf/elife.elife85251.pdf","xml/elife.elife85251.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87861","elife87861","When neurons split the load",2023,"cc-by","pdf/elife.elife87861.pdf","xml/elife.elife87861.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.83815","elife83815","Internal neural states influence the short-term effect of monocular deprivation in human adults",2023,"cc-by","pdf/elife.elife83815.pdf","xml/elife.elife83815.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86175","elife86175","The Reissner fiber under tension in vivo shows dynamic interaction with ciliated cells contacting the cerebrospinal fluid",2023,"cc-by","pdf/elife.elife86175.pdf","xml/elife.elife86175.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87419","elife87419","Hepatic conversion of acetyl-CoA to acetate plays crucial roles in energy stress",2023,"cc-by","pdf/elife.elife87419.pdf","xml/elife.elife87419.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.79946","elife79946","Efficacy and safety of metabolic interventions for the treatment of severe COVID-19: in vitro, observational, and non-randomized open-label interventional study",2023,"cc-by","pdf/elife.elife79946.pdf","xml/elife.elife79946.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88268.3","elife882683","A timeline of bacterial and archaeal diversification in the ocean",2023,"cc-by","pdf/elife.elife882683.pdf","xml/elife.elife882683.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87392","elife87392","The chemorepellent, SLIT2, bolsters innate immunity against Staphylococcus aureus",2023,"cc-by","pdf/elife.elife87392.pdf","xml/elife.elife87392.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.82998","elife82998","The role of macrophages in non-small cell lung cancer and advancements in 3D co-cultures",2023,"cc-by","pdf/elife.elife82998.pdf","xml/elife.elife82998.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88567","elife88567","Combined transcranial magnetic stimulation and electroencephalography reveals alterations in cortical excitability during pain",2023,"cc-by","pdf/elife.elife88567.pdf","xml/elife.elife88567.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86824","elife86824","Identification of CD133+ intercellsomes in intercellular communication to offset intracellular signal deficit",2023,"cc-by","pdf/elife.elife86824.pdf","xml/elife.elife86824.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.78187","elife78187","The generation of HepG2 transmitochondrial cybrids to reveal the role of mitochondrial genotype in idiosyncratic drug-induced liver injury",2023,"cc-by","pdf/elife.elife78187.pdf","xml/elife.elife78187.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85142","elife85142","The large GTPase Sey1/atlastin mediates lipid droplet- and FadL-dependent intracellular fatty acid metabolism of Legionella pneumophila",2023,"cc-by","pdf/elife.elife85142.pdf","xml/elife.elife85142.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.78877","elife78877","Disease-modifying effects of sodium selenate in a model of drug-resistant, temporal lobe epilepsy",2023,"cc-by","pdf/elife.elife78877.pdf","xml/elife.elife78877.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.93980","elife93980","Marginalising dyslexic researchers is bad for science",2023,"cc-by","pdf/elife.elife93980.pdf","xml/elife.elife93980.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85410","elife85410","Neural mechanisms of parasite-induced summiting behavior in ‘zombie’ Drosophila",2023,"cc-by","pdf/elife.elife85410.pdf","xml/elife.elife85410.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88638","elife88638","Ryanodine receptor 2 inhibition reduces dispersion of cardiac repolarization, improves contractile function, and prevents sudden arrhythmic death in failing hearts",2023,"cc-by","pdf/elife.elife88638.pdf","xml/elife.elife88638.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87188","elife87188","Age-related differences in the functional topography of the locus coeruleus and their implications for cognitive and affective functions",2023,"cc-by","pdf/elife.elife87188.pdf","xml/elife.elife87188.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.81370","elife81370","Transcriptional drifts associated with environmental changes in endothelial cells",2023,"cc-by","pdf/elife.elife81370.pdf","xml/elife.elife81370.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85597","elife85597","Hypoxia-inducible factor 1 signaling drives placental aging and can provoke preterm labor",2023,"cc-by","pdf/elife.elife85597.pdf","xml/elife.elife85597.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.83532","elife83532","Cell-free DNA as a potential biomarker of differentiation and toxicity in cardiac organoids",2023,"cc-by","pdf/elife.elife83532.pdf","xml/elife.elife83532.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.85140","elife85140","Plasmodium falciparum adapts its investment into replication versus transmission according to the host environment",2023,"cc-by","pdf/elife.elife85140.pdf","xml/elife.elife85140.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86206","elife86206","CHD-associated enhancers shape human cardiomyocyte lineage commitment",2023,"cc-by","pdf/elife.elife86206.pdf","xml/elife.elife86206.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86504","elife86504","A single-cell transcriptome atlas of pig skin characterizes anatomical positional heterogeneity",2023,"cc-by","pdf/elife.elife86504.pdf","xml/elife.elife86504.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.83637","elife83637","Spontaneous body wall contractions stabilize the fluid microenvironment that shapes host–microbe associations",2023,"cc-by","pdf/elife.elife83637.pdf","xml/elife.elife83637.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.97908","elife97908","Adverse impact of female reproductive signaling on age-dependent neurodegeneration after mild head trauma in Drosophila",2024,"cc-by","pdf/elife.elife97908.pdf","xml/elife.elife97908.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91034.3","elife910343","A dynamic neural resource model bridges sensory and working memory",2024,"cc-by","pdf/elife.elife910343.pdf","xml/elife.elife910343.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.90497.4","elife904974","Physiological roles of endocytosis and presynaptic scaffold in vesicle replenishment at fast and slow central synapses",2024,"cc-by","pdf/elife.elife904974.pdf","xml/elife.elife904974.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.97256","elife97256","Energetic demands regulate sleep-wake rhythm circuit development",2024,"cc-by","pdf/elife.elife97256.pdf","xml/elife.elife97256.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88224.3","elife882243","Water and chloride as allosteric inhibitors in WNK kinase osmosensing",2024,"cc-by","pdf/elife.elife882243.pdf","xml/elife.elife882243.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.86638.3","elife866383","Energetics of the microsporidian polar tube invasion machinery",2024,"cc-by","pdf/elife.elife866383.pdf","xml/elife.elife866383.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.92342","elife92342","Assembly of neuron- and radial glial-cell-derived extracellular matrix molecules promotes radial migration of developing cortical neurons",2024,"cc-by","pdf/elife.elife92342.pdf","xml/elife.elife92342.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91087.3","elife910873","A maximum of two readily releasable vesicles per docking site at a cerebellar single active zone synapse",2024,"cc-by","pdf/elife.elife910873.pdf","xml/elife.elife910873.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88960.3","elife889603","Molecular mechanism of complement inhibition by the trypanosome receptor ISG65",2024,"cc-by","pdf/elife.elife889603.pdf","xml/elife.elife889603.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91421.3","elife914213","Non-Hebbian plasticity transforms transient experiences into lasting memories",2024,"cc-by","pdf/elife.elife914213.pdf","xml/elife.elife914213.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87912.3","elife879123","A dual function of the IDA peptide in regulating cell separation and modulating plant immunity at the molecular level",2024,"cc-by","pdf/elife.elife879123.pdf","xml/elife.elife879123.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91928","elife91928","Reconfigurations of cortical manifold structure during reward-based motor learning",2024,"cc-by","pdf/elife.elife91928.pdf","xml/elife.elife91928.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.97184","elife97184","Cortical beta oscillations map to shared brain networks modulated by dopamine",2024,"cc-by","pdf/elife.elife97184.pdf","xml/elife.elife97184.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.96831","elife96831","Astrogliosis and neuroinflammation underlie scoliosis upon cilia dysfunction",2024,"cc-by","pdf/elife.elife96831.pdf","xml/elife.elife96831.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.93077","elife93077","A syngeneic spontaneous zebrafish model of tp53-deficient, EGFRvIII, and PI3KCAH1047R-driven glioblastoma reveals inhibitory roles for inflammation during tumor initiation and relapse in vivo",2024,"cc-by","pdf/elife.elife93077.pdf","xml/elife.elife93077.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91973","elife91973","Structural mechanisms for VMAT2 inhibition by tetrabenazine",2024,"cc-by","pdf/elife.elife91973.pdf","xml/elife.elife91973.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.96338","elife96338","A systematic review and meta-analysis of eyespot anti-predator mechanisms",2024,"cc-by","pdf/elife.elife96338.pdf","xml/elife.elife96338.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.97018.3","elife970183","Does bumblebee preference of continuous over interrupted strings in string-pulling tasks indicate means-end comprehension?",2024,"cc-by","pdf/elife.elife970183.pdf","xml/elife.elife970183.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.101702","elife101702","TPR is required for cytoplasmic chromatin fragment formation during senescence",2024,"cc-by","pdf/elife.elife101702.pdf","xml/elife.elife101702.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.96738","elife96738","Regulatory genome annotation of 33 insect species",2024,"cc-by","pdf/elife.elife96738.pdf","xml/elife.elife96738.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.87301.2","elife873012","Cancers adapt to their mutational load by buffering protein misfolding stress",2024,"cc-by","pdf/elife.elife873012.pdf","xml/elife.elife873012.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88889","elife88889","The importance of individual beliefs in assessing treatment efficacy",2024,"cc-by","pdf/elife.elife88889.pdf","xml/elife.elife88889.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.89270","elife89270","Vitamin D constrains inflammation by modulating the expression of key genes on Chr17q12-21.1",2024,"cc-by","pdf/elife.elife89270.pdf","xml/elife.elife89270.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.88838.4","elife888384","Emotional vocalizations alter behaviors and neurochemical release into the amygdala",2024,"cc-by","pdf/elife.elife888384.pdf","xml/elife.elife888384.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.98535","elife98535","Flamingo participates in multiple models of cell competition",2024,"cc-by","pdf/elife.elife98535.pdf","xml/elife.elife98535.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.98031.3","elife980313","Astrocytes mediate two forms of spike timing-dependent depression at entorhinal cortex-hippocampal synapses",2024,"cc-by","pdf/elife.elife980313.pdf","xml/elife.elife980313.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91970","elife91970","Divergent downstream biosynthetic pathways are supported by L-cysteine synthases of Mycobacterium tuberculosis",2024,"cc-by","pdf/elife.elife91970.pdf","xml/elife.elife91970.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.92956","elife92956","G protein subunit Gγ13-mediated signaling pathway is critical to the inflammation resolution and functional recovery of severely injured lungs",2024,"cc-by","pdf/elife.elife92956.pdf","xml/elife.elife92956.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91114","elife91114","SPAG7 deletion causes intrauterine growth restriction, resulting in adulthood obesity and metabolic dysfunction",2024,"cc-by","pdf/elife.elife91114.pdf","xml/elife.elife91114.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.92916","elife92916","Yeast eIF2A has a minimal role in translation initiation and uORF-mediated translational control in vivo",2024,"cc-by","pdf/elife.elife92916.pdf","xml/elife.elife92916.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.96695","elife96695","Genetic stability of Mycobacterium smegmatis under the stress of first-line antitubercular agents",2024,"cc-by","pdf/elife.elife96695.pdf","xml/elife.elife96695.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.94811","elife94811","Human DCP1 is crucial for mRNA decapping and possesses paralog-specific gene regulating functions",2024,"cc-by","pdf/elife.elife94811.pdf","xml/elife.elife94811.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.93194.3","elife931943","Evolutionary adaptation of an HP1-protein chromodomain integrates chromatin and DNA sequence signals",2024,"cc-by","pdf/elife.elife931943.pdf","xml/elife.elife931943.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91438","elife91438","Hammerhead-type FXR agonists induce an enhancer RNA Fincor that ameliorates nonalcoholic steatohepatitis in mice",2024,"cc-by","pdf/elife.elife91438.pdf","xml/elife.elife91438.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.97883.3","elife978833","Coupling of saccade plans to endogenous attention during urgent choices",2024,"cc-by","pdf/elife.elife978833.pdf","xml/elife.elife978833.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.98175.2","elife981752","SRSF2 is a key player in orchestrating the directional migration and differentiation of MyoD progenitors during skeletal muscle development",2024,"cc-by","pdf/elife.elife981752.pdf","xml/elife.elife981752.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.97598","elife97598","Noisy neuronal populations effectively encode sound localization in the dorsal inferior colliculus of awake mice",2024,"cc-by","pdf/elife.elife97598.pdf","xml/elife.elife97598.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.7554/elife.91033","elife91033","Causal role of the angular gyrus in insight-driven memory reconfiguration",2024,"cc-by","pdf/elife.elife91033.pdf","xml/elife.elife91033.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
