"doi","article_id","title","year","license","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date"
"10.3389/fpsyg.2018.01824","fpsyg201801824","Out of Sight Out of Mind: Perceived Physical Distance Between the Observer and Someone in Pain Shapes Observer’s Neural Empathic Reactions",2018,NA,"pdf/frontiers.fpsyg201801824.pdf","xml/frontiers.fpsyg201801824.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.02094","fpsyg201802094","Domestic Violence and Education: Examining the Impact of Domestic Violence on Young Children, Children, and Young People and the Potential Role of Schools",2018,NA,"pdf/frontiers.fpsyg201802094.pdf","xml/frontiers.fpsyg201802094.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.00638","fpsyg201800638","Long-Term Efficacy of Psychosocial Treatments for Adults With Attention-Deficit/Hyperactivity Disorder: A Meta-Analytic Review",2018,NA,"pdf/frontiers.fpsyg201800638.pdf","xml/frontiers.fpsyg201800638.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.01785","fpsyg201801785","Phrase Position, but not Lexical Status, Affects the Prosody of Noun/Verb Homophones",2018,NA,"pdf/frontiers.fpsyg201801785.pdf","xml/frontiers.fpsyg201801785.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.01806","fpsyg201801806","Editorial: (Pushing) the Limits of Neuroplasticity Induced by Adult Language Acquisition",2018,NA,"pdf/frontiers.fpsyg201801806.pdf","xml/frontiers.fpsyg201801806.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.01098","fpsyg201801098","Television Is Still “Easy” and Print Is Still “Tough”? More Than 30 Years of Research on the Amount of Invested Mental Effort",2018,NA,"pdf/frontiers.fpsyg201801098.pdf","xml/frontiers.fpsyg201801098.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.00677","fpsyg201800677","Aftereffects of Spectrally Similar and Dissimilar Spectral Motion Adaptors in the Tritone Paradox",2018,NA,"pdf/frontiers.fpsyg201800677.pdf","xml/frontiers.fpsyg201800677.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.00348","fpsyg201800348","Disentangling the Dyadic Dance: Theoretical, Methodological and Outcomes Systematic Review of Mother-Infant Dyadic Processes",2018,NA,"pdf/frontiers.fpsyg201800348.pdf","xml/frontiers.fpsyg201800348.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.00719","fpsyg201800719","Visual Working Memory Cannot Trade Quantity for Quality",2018,NA,"pdf/frontiers.fpsyg201800719.pdf","xml/frontiers.fpsyg201800719.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2018.02074","fpsyg201802074","Are California Elementary School Test Scores More Strongly Associated With Urban Trees Than Poverty?",2018,NA,"pdf/frontiers.fpsyg201802074.pdf","xml/frontiers.fpsyg201802074.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.986450","fpsyg2022986450","First language translation involvement in second language word processing",2022,NA,"pdf/frontiers.fpsyg2022986450.pdf","xml/frontiers.fpsyg2022986450.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.968572","fpsyg2022968572","The moderating effect of employee growth climate on the relationship between work engagement and job outcomes among plantation workers in North Sumatra, Indonesia",2022,NA,"pdf/frontiers.fpsyg2022968572.pdf","xml/frontiers.fpsyg2022968572.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.921687","fpsyg2022921687","Employee engagement and open service innovation: The roles of creative self-efficacy and employee innovative behaviour",2022,NA,"pdf/frontiers.fpsyg2022921687.pdf","xml/frontiers.fpsyg2022921687.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.927697","fpsyg2022927697","Hate the Sin, Love the Sinner: Examining the Role of Religiosity on Generation M’s Attitude Toward Purchasing Luxury Counterfeiting Products in Social Commerce",2022,NA,"pdf/frontiers.fpsyg2022927697.pdf","xml/frontiers.fpsyg2022927697.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.891839","fpsyg2022891839","Influence of EFL Teachers’ Self-Assessment on Their Self-Regulation and Self-Efficacy",2022,NA,"pdf/frontiers.fpsyg2022891839.pdf","xml/frontiers.fpsyg2022891839.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.702323","fpsyg2021702323","The Role of Relatedness in the Motivation and Vitality of University Students in Online Classes During Social Distancing",2022,NA,"pdf/frontiers.fpsyg2021702323.pdf","xml/frontiers.fpsyg2021702323.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.974982","fpsyg2022974982","Preliminary validation of a brief PROM assessing psychological distress in patients with malignant mesothelioma: The mesothelioma psychological distress tool—Patients",2022,NA,"pdf/frontiers.fpsyg2022974982.pdf","xml/frontiers.fpsyg2022974982.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.928958","fpsyg2022928958","Power and variety-seeking: A compensatory perspective",2022,NA,"pdf/frontiers.fpsyg2022928958.pdf","xml/frontiers.fpsyg2022928958.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.813206","fpsyg2022813206","Does Technical Match Performance in Professional Soccer Depend on the Positional Role or the Individuality of the Player?",2022,NA,"pdf/frontiers.fpsyg2022813206.pdf","xml/frontiers.fpsyg2022813206.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.954328","fpsyg2022954328","Learning to see after early and extended blindness: A scoping review",2022,NA,"pdf/frontiers.fpsyg2022954328.pdf","xml/frontiers.fpsyg2022954328.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.897144","fpsyg2022897144","Should Assessments of Decision-Making Capacity Be Risk-Sensitive? A Systematic Review",2022,NA,"pdf/frontiers.fpsyg2022897144.pdf","xml/frontiers.fpsyg2022897144.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1002562","fpsyg20221002562","The role of English as a foreign language learners’ grit and foreign language anxiety in their willingness to communicate: Theoretical perspectives",2022,NA,"pdf/frontiers.fpsyg20221002562.pdf","xml/frontiers.fpsyg20221002562.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1048975","fpsyg20221048975","What is category theory to cognitive science? Compositional representation and comparison",2022,NA,"pdf/frontiers.fpsyg20221048975.pdf","xml/frontiers.fpsyg20221048975.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.627818","fpsyg2022627818","An Extended Model of the Theory of Planned Behavior: An Empirical Study of Entrepreneurial Intention and Entrepreneurial Behavior in College Students",2022,NA,"pdf/frontiers.fpsyg2022627818.pdf","xml/frontiers.fpsyg2022627818.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.805186","fpsyg2021805186","Music Training, and the Ability of Musicians to Harmonize, Are Associated With Enhanced Planning and Problem-Solving",2022,"cc-by","pdf/frontiers.fpsyg2021805186.pdf","xml/frontiers.fpsyg2021805186.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.961181","fpsyg2022961181","The public information needs of COVID-19 vaccine: A study based on online Q&amp;A communities and portals in China",2022,"cc-by","pdf/frontiers.fpsyg2022961181.pdf","xml/frontiers.fpsyg2022961181.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.834843","fpsyg2022834843","Measuring Perceived Research Competence of Junior Researchers",2022,"cc-by","pdf/frontiers.fpsyg2022834843.pdf","xml/frontiers.fpsyg2022834843.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.864078","fpsyg2022864078","The Impact of Positive Verbal Rewards on Organizational Citizenship Behavior—The Mediating Role of Psychological Ownership and Affective Commitment",2022,NA,"pdf/frontiers.fpsyg2022864078.pdf","xml/frontiers.fpsyg2022864078.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1019508","fpsyg20221019508","How is the value of the exhibition brand in the eyes of the audience? Based on the perspective of green practice",2022,NA,"pdf/frontiers.fpsyg20221019508.pdf","xml/frontiers.fpsyg20221019508.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1003325","fpsyg20221003325","Comparing the effects of olfactory-based sensory stimulation and board game training on cognition, emotion, and blood biomarkers among individuals with dementia: A pilot randomized controlled trial",2022,NA,"pdf/frontiers.fpsyg20221003325.pdf","xml/frontiers.fpsyg20221003325.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.759226","fpsyg2021759226","A Mixed-Methods Study of Creative Problem Solving and Psychosocial Safety Climate: Preparing Engineers for the Future of Work",2022,NA,"pdf/frontiers.fpsyg2021759226.pdf","xml/frontiers.fpsyg2021759226.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.930002","fpsyg2022930002","New developments during the COVID-19 pandemic: Drama therapy as an online psychological intervention tool",2022,NA,"pdf/frontiers.fpsyg2022930002.pdf","xml/frontiers.fpsyg2022930002.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.988737","fpsyg2022988737","Effects of personal growth initiative on occupational engagement of college students in the uncertain social context: A cross-lagged model and a moderated mediation model",2022,NA,"pdf/frontiers.fpsyg2022988737.pdf","xml/frontiers.fpsyg2022988737.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.817244","fpsyg2021817244","PERMA+4: A Framework for Work-Related Wellbeing, Performance and Positive Organizational Psychology 2.0",2022,NA,"pdf/frontiers.fpsyg2021817244.pdf","xml/frontiers.fpsyg2021817244.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.877289","fpsyg2022877289","Toward an Ecological Understanding of Transnational Chinese Language Teachers’ Professional Wellbeing in the United Kingdom",2022,"cc-by","pdf/frontiers.fpsyg2022877289.pdf","xml/frontiers.fpsyg2022877289.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.852505","fpsyg2022852505","The Effect of Alternative vs. Focal Identity Accessibility on the Intent to Purchase Products: An Exploratory Study Based on Chinese Culture",2022,"cc-by","pdf/frontiers.fpsyg2022852505.pdf","xml/frontiers.fpsyg2022852505.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.780128","fpsyg2021780128","Differentiating “Attachment Difficulties” From Autism Spectrum Disorders and Attention Deficit Hyperactivity Disorder: Qualitative Interviews With Experienced Health Care Professionals",2022,"cc-by","pdf/frontiers.fpsyg2021780128.pdf","xml/frontiers.fpsyg2021780128.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.985685","fpsyg2022985685","The in-session discourse of unresolved/disorganized psychotherapy patients: An exploratory study of an attachment classification",2022,"cc-by","pdf/frontiers.fpsyg2022985685.pdf","xml/frontiers.fpsyg2022985685.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.848678","fpsyg2022848678","Correlational study on cyberbullying and social abilities in intercultural teenagers",2022,"cc-by","pdf/frontiers.fpsyg2022848678.pdf","xml/frontiers.fpsyg2022848678.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.876025","fpsyg2022876025","Psychometric properties of the survey work-home interaction nijmegen in Argentinian population",2022,"cc-by","pdf/frontiers.fpsyg2022876025.pdf","xml/frontiers.fpsyg2022876025.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.869368","fpsyg2022869368","Word Knowledge in L2 Chinese Lexical Inference: A Moderated Path Analysis of Language Proficiency Level and Heritage Status",2022,"cc-by","pdf/frontiers.fpsyg2022869368.pdf","xml/frontiers.fpsyg2022869368.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1002849","fpsyg20221002849","A process-based approach to cognitive behavioral therapy: A theory-based case illustration",2022,"cc-by","pdf/frontiers.fpsyg20221002849.pdf","xml/frontiers.fpsyg20221002849.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.857709","fpsyg2022857709","Improving the Behavioral Intention of Continuous Online Learning Among Learners in Higher Education During COVID-19",2022,"cc-by","pdf/frontiers.fpsyg2022857709.pdf","xml/frontiers.fpsyg2022857709.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.761043","fpsyg2021761043","Parental Acculturation and Children’s Bilingual Abilities: A Study With Chinese American and Mexican American Preschool DLLs",2022,"cc-by","pdf/frontiers.fpsyg2021761043.pdf","xml/frontiers.fpsyg2021761043.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.895342","fpsyg2022895342","Impact of home literacy environment on literacy development of children with hearing loss: A mediation model",2022,"cc-by","pdf/frontiers.fpsyg2022895342.pdf","xml/frontiers.fpsyg2022895342.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.859478","fpsyg2022859478","Screening for Distress in Oncological Patients: The Revised Version of the Psychological Distress Inventory (PDI-R)",2022,"cc-by","pdf/frontiers.fpsyg2022859478.pdf","xml/frontiers.fpsyg2022859478.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.863740","fpsyg2022863740","Influence Mechanism of Teacher Support and Parent Support on the Academic Achievement of Secondary Vocational Students",2022,"cc-by","pdf/frontiers.fpsyg2022863740.pdf","xml/frontiers.fpsyg2022863740.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.827007","fpsyg2022827007","Relative Roles of Grammar Knowledge and Vocabulary in the Reading Comprehension of EFL Elementary-School Learners: Direct, Mediating, and Form/Meaning-Distinct Effects",2022,"cc-by","pdf/frontiers.fpsyg2022827007.pdf","xml/frontiers.fpsyg2022827007.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.812208","fpsyg2022812208","Neural Correlates of Facial Emotion Recognition in Non-help-seeking University Students With Ultra-High Risk for Psychosis",2022,"cc-by","pdf/frontiers.fpsyg2022812208.pdf","xml/frontiers.fpsyg2022812208.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.742221","fpsyg2022742221","Mindfulness and Voluntary Work Behavior: Further Support for an Affect Mediation Model",2022,"cc-by","pdf/frontiers.fpsyg2022742221.pdf","xml/frontiers.fpsyg2022742221.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.883801","fpsyg2022883801","Can Physical Exercise Help Deal With the COVID-19 Stressors? Comparing Somatic and Psychological Responses",2022,NA,"pdf/frontiers.fpsyg2022883801.pdf","xml/frontiers.fpsyg2022883801.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.868692","fpsyg2022868692","Psychological Contract, Self-Efficacy, Job Stress, and Turnover Intention: A View of Job Demand-Control-Support Model",2022,NA,"pdf/frontiers.fpsyg2022868692.pdf","xml/frontiers.fpsyg2022868692.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.996559","fpsyg2022996559","Does the practice of mindfulness reduce somatic symptoms and COVID-19-related anxiety? A community-based survey",2022,NA,"pdf/frontiers.fpsyg2022996559.pdf","xml/frontiers.fpsyg2022996559.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.815220","fpsyg2022815220","Students’ online interaction, self-regulation, and learning engagement in higher education: The importance of social presence to online learning",2022,NA,"pdf/frontiers.fpsyg2022815220.pdf","xml/frontiers.fpsyg2022815220.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.821550","fpsyg2022821550","Through Thick and Thin: Changes in Creativity During the First Lockdown of the COVID-19 Pandemic",2022,NA,"pdf/frontiers.fpsyg2022821550.pdf","xml/frontiers.fpsyg2022821550.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.988585","fpsyg2022988585","The influence of environmental cognition on green consumption behavior",2022,NA,"pdf/frontiers.fpsyg2022988585.pdf","xml/frontiers.fpsyg2022988585.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.943277","fpsyg2022943277","Research on Relevant Dimensions of Tourism Experience of Intangible Cultural Heritage Lantern Festival: Integrating Generic Learning Outcomes With the Technology Acceptance Model",2022,NA,"pdf/frontiers.fpsyg2022943277.pdf","xml/frontiers.fpsyg2022943277.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.902094","fpsyg2022902094","The differential impact of COVID-19 on mental health: Implications of ethnicity, sexual orientation, and disability status in the United States",2022,NA,"pdf/frontiers.fpsyg2022902094.pdf","xml/frontiers.fpsyg2022902094.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.796252","fpsyg2022796252","Acoustic Correlates of English Lexical Stress Produced by Chinese Dialect Speakers Compared to Native English Speakers",2022,NA,"pdf/frontiers.fpsyg2022796252.pdf","xml/frontiers.fpsyg2022796252.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.717669","fpsyg2022717669","Habituation and Dishabituation in Motor Behavior: Experiment and Neural Dynamic Model",2022,NA,"pdf/frontiers.fpsyg2022717669.pdf","xml/frontiers.fpsyg2022717669.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.895446","fpsyg2022895446","Stair walking effects on feelings of energy and fatigue: Is 4-min enough for benefits?",2022,NA,"pdf/frontiers.fpsyg2022895446.pdf","xml/frontiers.fpsyg2022895446.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.790102","fpsyg2021790102","Language Interfaces in Adult Heritage Language Acquisition: A Study on Encoding of Nominal Reference in Mandarin Chinese as a Heritage Language",2022,NA,"pdf/frontiers.fpsyg2021790102.pdf","xml/frontiers.fpsyg2021790102.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1026317","fpsyg20221026317","The relationship between perceived organizational support and insomnia in Chinese nurses: The Serial multiple mediation analysis",2022,NA,"pdf/frontiers.fpsyg20221026317.pdf","xml/frontiers.fpsyg20221026317.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.701281","fpsyg2021701281","Effect of Encoding on Prospective Memory",2022,NA,"pdf/frontiers.fpsyg2021701281.pdf","xml/frontiers.fpsyg2021701281.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.848977","fpsyg2022848977","Effects of Human-Social Capital Congruence and Environmental Dynamism on Dynamic of Encouragement and Organizational Innovation in New Ventures",2022,NA,"pdf/frontiers.fpsyg2022848977.pdf","xml/frontiers.fpsyg2022848977.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.718505","fpsyg2022718505","Physical Time Within Human Time",2022,NA,"pdf/frontiers.fpsyg2022718505.pdf","xml/frontiers.fpsyg2022718505.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.953645","fpsyg2022953645","The influence of job characteristics toward intention to pursue sales career mediated by feelings",2022,NA,"pdf/frontiers.fpsyg2022953645.pdf","xml/frontiers.fpsyg2022953645.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.849842","fpsyg2022849842","Effect of product-based pedagogy on students’ project management skills, learning achievement, creativity, and innovative thinking in a high-school artificial intelligence course",2022,NA,"pdf/frontiers.fpsyg2022849842.pdf","xml/frontiers.fpsyg2022849842.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.974718","fpsyg2022974718","Fear influences phantom sound percepts in an anechoic room",2022,NA,"pdf/frontiers.fpsyg2022974718.pdf","xml/frontiers.fpsyg2022974718.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1051341","fpsyg20221051341","The effect of intergenerational rearing on young children’s self-control: The intervention effect of sports games",2022,NA,"pdf/frontiers.fpsyg20221051341.pdf","xml/frontiers.fpsyg20221051341.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.802732","fpsyg2022802732","Major League Baseball Marketing Strategies and Industry Promotion Approaches",2022,NA,"pdf/frontiers.fpsyg2022802732.pdf","xml/frontiers.fpsyg2022802732.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.770093","fpsyg2021770093","Reduced Child-Oriented Face Mirroring Brain Responses in Mothers With Opioid Use Disorder: An Exploratory Study",2022,NA,"pdf/frontiers.fpsyg2021770093.pdf","xml/frontiers.fpsyg2021770093.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.858903","fpsyg2022858903","Difference and Analysis of Evaluating Psychological Monitors' Interview and Classmates' Being Interviewed About Suicide",2022,NA,"pdf/frontiers.fpsyg2022858903.pdf","xml/frontiers.fpsyg2022858903.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1001231","fpsyg20221001231","COVID-19 risk perception and tourist satisfaction: A mixed-method study of the roles of destination image and self-protection behavior",2022,NA,"pdf/frontiers.fpsyg20221001231.pdf","xml/frontiers.fpsyg20221001231.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.808379","fpsyg2022808379","Poorer Well-Being in Children With Misophonia: Evidence From the Sussex Misophonia Scale for Adolescents",2022,NA,"pdf/frontiers.fpsyg2022808379.pdf","xml/frontiers.fpsyg2022808379.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.997558","fpsyg2022997558","Analysis on the literature communication path of new media integrating public mental health",2022,NA,"pdf/frontiers.fpsyg2022997558.pdf","xml/frontiers.fpsyg2022997558.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1016492","fpsyg20221016492","The unique and compensatory effects of home and classroom learning activities on Migrant and Seasonal Head Start children’s Spanish and English emergent literacy skills",2022,NA,"pdf/frontiers.fpsyg20221016492.pdf","xml/frontiers.fpsyg20221016492.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.849100","fpsyg2022849100","How Do We Talk With People Living With Dementia About Future Care: A Scoping Review",2022,NA,"pdf/frontiers.fpsyg2022849100.pdf","xml/frontiers.fpsyg2022849100.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.997390","fpsyg2022997390","Terrorism and the internet: How dangerous is online radicalization?",2022,NA,"pdf/frontiers.fpsyg2022997390.pdf","xml/frontiers.fpsyg2022997390.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.942293","fpsyg2022942293","The dark side of university student entrepreneurship: Exploration of Chinese universities",2022,NA,"pdf/frontiers.fpsyg2022942293.pdf","xml/frontiers.fpsyg2022942293.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1009966","fpsyg20221009966","Across-language masculinity of oceans and femininity of guitars: Exploring grammatical gender universalities",2022,NA,"pdf/frontiers.fpsyg20221009966.pdf","xml/frontiers.fpsyg20221009966.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.977264","fpsyg2022977264","The use of SCL-k-9 to measure general psychopathology in women and men with skin conditions",2022,NA,"pdf/frontiers.fpsyg2022977264.pdf","xml/frontiers.fpsyg2022977264.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.792419","fpsyg2022792419","The Impact of Scarcity on Consumers’ Impulse Buying Based on the S-O-R Theory",2022,NA,"pdf/frontiers.fpsyg2022792419.pdf","xml/frontiers.fpsyg2022792419.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.820254","fpsyg2022820254","Exploring the Nature of Teachers’ Math-Gender Stereotypes: The Math-Gender Misconception Questionnaire",2022,NA,"pdf/frontiers.fpsyg2022820254.pdf","xml/frontiers.fpsyg2022820254.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.910375","fpsyg2022910375","Role of celebrity endorsement in promoting employees’ organization identification: A brand-based perspective",2022,NA,"pdf/frontiers.fpsyg2022910375.pdf","xml/frontiers.fpsyg2022910375.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.881418","fpsyg2022881418","Stereotypes of Women and Men Across Gender Subgroups",2022,NA,"pdf/frontiers.fpsyg2022881418.pdf","xml/frontiers.fpsyg2022881418.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.939336","fpsyg2022939336","Exploring student satisfaction and acceptance of e-learning technologies in Saudi higher education",2022,NA,"pdf/frontiers.fpsyg2022939336.pdf","xml/frontiers.fpsyg2022939336.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.987256","fpsyg2022987256","Executive functioning and spoken language skills in young children with hearing aids and cochlear implants: Longitudinal findings",2022,NA,"pdf/frontiers.fpsyg2022987256.pdf","xml/frontiers.fpsyg2022987256.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.914759","fpsyg2022914759","Chinese EFL Students’ Social-Emotional Competence, Grit, and Academic Engagement",2022,NA,"pdf/frontiers.fpsyg2022914759.pdf","xml/frontiers.fpsyg2022914759.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.1028814","fpsyg20221028814","Case report: Pragmatic impairment in multiple sclerosis after worsening of clinical symptoms",2022,NA,"pdf/frontiers.fpsyg20221028814.pdf","xml/frontiers.fpsyg20221028814.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.860747","fpsyg2022860747","There’s No Sport Without Spectators – Viewing Football Games Without Spectators During the COVID-19 Pandemic",2022,NA,"pdf/frontiers.fpsyg2022860747.pdf","xml/frontiers.fpsyg2022860747.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.781448","fpsyg2022781448","A Study of Subliminal Emotion Classification Based on Entropy Features",2022,NA,"pdf/frontiers.fpsyg2022781448.pdf","xml/frontiers.fpsyg2022781448.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2021.795940","fpsyg2021795940","The Effects of Passenger Risk Perception During the COVID-19 Pandemic on Airline Industry: Evidence From the United States Stock Market",2022,NA,"pdf/frontiers.fpsyg2021795940.pdf","xml/frontiers.fpsyg2021795940.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.3389/fpsyg.2022.919993","fpsyg2022919993","Tough Love: Impact of High-Performance Work System on Employee Innovation Behavior",2022,NA,"pdf/frontiers.fpsyg2022919993.pdf","xml/frontiers.fpsyg2022919993.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
