"doi","article_id","title","title_source","year","volume","startpage","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
NA,"v17p402","Modelling the HRV Response to Training Loads in Elite Rugby Sevens Players","grobid",2018,17,402,"pdf/jssm.v17p402.pdf","xml/jssm.v17p402.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p592","A Feasibility Study Related To Inactive Cancer Survivors Compared with Non-Cancer Controls during Aerobic Exercise Training","grobid",2016,15,592,"pdf/jssm.v15p592.pdf","xml/jssm.v15p592.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p304","Ball Machine Usage in Tennis: Movement Initiation and Swing Timing While Returning Balls from a Ball Machine and from a Real Server","grobid",2014,13,304,"pdf/jssm.v13p304.pdf","xml/jssm.v13p304.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p93","Caffeine Ingestion Improves Repeated Freestyle Sprints in Elite Male Swimmers","grobid",2017,16,93,"pdf/jssm.v16p93.pdf","xml/jssm.v16p93.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p623","Maximum Strength Development and Volume-Load during Concurrent High Intensity Intermittent Training Plus Strength or Strength-Only Training","grobid",2018,17,623,"pdf/jssm.v17p623.pdf","xml/jssm.v17p623.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p751","Longitudinal Age-Related Morphological and Physiological Changes in Adolescent Male Basketball Players","grobid",2019,18,751,"pdf/jssm.v18p751.pdf","xml/jssm.v18p751.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p114","Effects of Cadence on Aerobic Capacity Following a Prolonged, Varied Intensity Cycling Trial","grobid",2014,13,114,"pdf/jssm.v13p114.pdf","xml/jssm.v13p114.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p263","Accuracy and Reliability of a New Tennis Ball Machine","grobid",2016,15,263,"pdf/jssm.v15p263.pdf","xml/jssm.v15p263.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p476","Predicting Changes in High-Intensity Intermittent Running Performance with Acute Responses to Short Jump Rope Workouts in Children","grobid",2014,13,476,"pdf/jssm.v13p476.pdf","xml/jssm.v13p476.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p658","Relationship between Autonomic Markers of Heart Rate and Subjective Indicators of Recovery Status in Male, Elite Badminton Players","grobid",2016,15,658,"pdf/jssm.v15p658.pdf","xml/jssm.v15p658.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p1","A Commentary on Real-Time Biofeedback to Augment Neuromuscular Training for ACL Injury Prevention in Adolescent Athletes","grobid",2015,14,1,"pdf/jssm.v14p1.pdf","xml/jssm.v14p1.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p200","Neuromuscular Fatigue during 200 M Breaststroke","grobid",2014,13,200,"pdf/jssm.v13p200.pdf","xml/jssm.v13p200.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p478","Normative Reference Values and International Comparisons for the 20-Metre Shuttle Run Test: Analysis of 69,960 Test Results among Chinese Children and Youth","grobid",2020,19,478,"pdf/jssm.v19p478.pdf","xml/jssm.v19p478.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p311","Accelerometery and Heart Rate Responses of Professional Fast-Medium Bowlers in One-Day and Multi-Day Cricket","grobid",2017,16,311,"pdf/jssm.v16p311.pdf","xml/jssm.v16p311.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p374","Occlusion Training During Specific Futsal Training Improves Aspects of Physiological and Physical Performance","grobid",2020,19,374,"pdf/jssm.v19p374.pdf","xml/jssm.v19p374.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p604","The Contraction Modalities in a Stretch-Shortening Cycle in Animals and Single Joint Movements in Humans: A Systematic Review","grobid",2019,18,604,"pdf/jssm.v18p604.pdf","xml/jssm.v18p604.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p271","Effects of an Impulse Frequency Dependent 10-Week Whole-body Electromyostimulation Training Program on Specific Sport Performance Parameters","grobid",2020,19,271,"pdf/jssm.v19p271.pdf","xml/jssm.v19p271.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p756","Effects of an 8-Month Ashtanga-Based Yoga Intervention on Bone Metabolism in Middle-Aged Premenopausal Women: A Randomized Controlled Study","grobid",2015,14,756,"pdf/jssm.v14p756.pdf","xml/jssm.v14p756.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p580","The Effects of Exercise Training and High Triglyceride Diet in an Estrogen Depleted Rat Model: The Role of the Heme Oxygenase System and Inflammatory Processes in Cardiovascular Risk","grobid",2018,17,580,"pdf/jssm.v17p580.pdf","xml/jssm.v17p580.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p148","Limitations of Spectral Electromyogramic Analysis to Determine the Onset of Neuromuscular Fatigue Threshold during Incremental Ergometer Cycling","grobid",2016,15,148,"pdf/jssm.v15p148.pdf","xml/jssm.v15p148.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p396","A Systematic Method to Detect the Metabolic Threshold from Gas Exchange during Incremental Exercise","grobid",2017,16,396,"pdf/jssm.v16p396.pdf","xml/jssm.v16p396.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p280","Doubly Disadvantaged? The Relative Age Effect in Poland's Basketball Players","grobid",2017,16,280,"pdf/jssm.v16p280.pdf","xml/jssm.v16p280.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p167","The Effect of Two Different Concurrent Training Programs on Strength and Power Gains in Highly-Trained Individuals","grobid",2018,17,167,"pdf/jssm.v17p167.pdf","xml/jssm.v17p167.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p158","Influence of Perceived Parental Education Styles on Hardy Personality in Sport","grobid",2020,19,158,"pdf/jssm.v19p158.pdf","xml/jssm.v19p158.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p703","Effects of Accentuated Eccentric Training vs Plyometric Training on Performance of Young Elite Fencers","grobid",2020,19,703,"pdf/jssm.v19p703.pdf","xml/jssm.v19p703.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p95","Effects of Swimming with Added Respiratory Dead Space on Cardiorespiratory Fitness and Lipid Metabolism","grobid",2020,19,95,"pdf/jssm.v19p95.pdf","xml/jssm.v19p95.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p172","Effects of Oral Sodium Supplementation on Indices of Thermoregulation in Trained, Endurance Athletes","grobid",2015,14,172,"pdf/jssm.v14p172.pdf","xml/jssm.v14p172.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p147","Curcumin and Piperine Supplementation and Recovery Following Exercise Induced Muscle Damage: A Randomized Controlled Trial","grobid",2017,16,147,"pdf/jssm.v16p147.pdf","xml/jssm.v16p147.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p513","Objectively Measured Aerobic Fitness is Not Related to Vascular Health Outcomes and Cardiovascular Disease Risk In 9-10 Year Old Children","grobid",2019,18,513,"pdf/jssm.v18p513.pdf","xml/jssm.v18p513.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p535","Ultra-Short-Term Heart Rate Variability Indexes at Rest and Post-Exercise in Athletes: Evaluating the Agreement with Accepted Recommendations","grobid",2014,13,535,"pdf/jssm.v13p535.pdf","xml/jssm.v13p535.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p145","Reliability of the Dynavision™ D2 for Assessing Reaction Time Performance","grobid",2014,13,145,"pdf/jssm.v13p145.pdf","xml/jssm.v13p145.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p505","Constituent Year Effect in Masters Sports: An Empirical View on the Historical Development in US Masters Swimming","grobid",2019,18,505,"pdf/jssm.v18p505.pdf","xml/jssm.v18p505.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p335","Association of Quality Physical Education Teaching with Students' Physical Fitness","grobid",2016,15,335,"pdf/jssm.v15p335.pdf","xml/jssm.v15p335.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p312","Effects of Knee Alignments and Toe Clip on Frontal Plane Knee Biomechanics in Cycling","grobid",2018,17,312,"pdf/jssm.v17p312.pdf","xml/jssm.v17p312.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p747","The Effects of High Intensity Interval Training vs Steady State Training on Aerobic and Anaerobic Capacity","grobid",2015,14,747,"pdf/jssm.v14p747.pdf","xml/jssm.v14p747.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p509","Relationship between Electromyogram Spectrum Parameters and the Tension-Time Index during Incremental Exercise in Trained Subjects","grobid",2018,17,509,"pdf/jssm.v17p509.pdf","xml/jssm.v17p509.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p459","Influence of A Thermogenic Dietary Supplement on Safety Markers, Body Composition, Energy Expenditure, Muscular Performance and Hormone Concentrations: A Randomized, Placebo-Controlled, Double-Blind Trial","grobid",2017,16,459,"pdf/jssm.v16p459.pdf","xml/jssm.v16p459.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p525","The Addition of Transcutaneous Electrical Nerve Stimulation with Roller Massage Alone or in Combination Did Not Increase Pain Tolerance or Range of Motion","grobid",2018,17,525,"pdf/jssm.v17p525.pdf","xml/jssm.v17p525.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p722","Effects of Progressive Walking and Stair-Climbing Training Program on Muscle Size and Strength of the Lower Body in Untrained Older Adults","grobid",2019,18,722,"pdf/jssm.v18p722.pdf","xml/jssm.v18p722.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p239","Effect of Intensive Exercise in Early Adult Life on Telomere Length in Later Life in Men","grobid",2015,14,239,"pdf/jssm.v14p239.pdf","xml/jssm.v14p239.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p301","Prior Band-Resisted Squat Jumps Improves Running and Neuromuscular Performance in Middle-Distance Runners","grobid",2019,18,301,"pdf/jssm.v18p301.pdf","xml/jssm.v18p301.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p184","A Comparison between Alpine Skiing, Cross-Country Skiing and Indoor Cycling on Cardiorespiratory and Metabolic Response","grobid",2016,15,184,"pdf/jssm.v15p184.pdf","xml/jssm.v15p184.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p649","Use of Heart Rate Variability to Estimate Lactate Threshold in Coronary Artery Disease Patients during Resistance Exercise","grobid",2016,15,649,"pdf/jssm.v15p649.pdf","xml/jssm.v15p649.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p414","Effects of Whole Body Vibration on the Neuromuscular Amplitude of Vastus Lateralis Muscle","grobid",2017,16,414,"pdf/jssm.v16p414.pdf","xml/jssm.v16p414.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p413","Exercise Training at Maximal Fat Oxidation Intensity for Overweight or Obese Older Women: A Randomized Study","grobid",2019,18,413,"pdf/jssm.v18p413.pdf","xml/jssm.v18p413.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p645","Parental Activity as Influence on Children`s BMI Percentiles and Physical Activity","grobid",2014,13,645,"pdf/jssm.v13p645.pdf","xml/jssm.v13p645.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p492","Injuries among Korean Female Professional Golfers: A Prospective Study","grobid",2018,17,492,"pdf/jssm.v17p492.pdf","xml/jssm.v17p492.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p364","Cognitive Performance, Quality and Quantity of Movement Reflect Psychological Symptoms in Adolescents","grobid",2020,19,364,"pdf/jssm.v19p364.pdf","xml/jssm.v19p364.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p101","Comparison of Quadriceps and Hamstring Muscle Activity during an Isometric Squat between Strength-Matched Men and Women","grobid",2019,18,101,"pdf/jssm.v18p101.pdf","xml/jssm.v18p101.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p669","Relative Age Affects Marathon Performance in Male and Female Athletes","grobid",2015,14,669,"pdf/jssm.v14p669.pdf","xml/jssm.v14p669.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p284","Changes of Gait Parameters and Lower Limb Dynamics in Recreational Runners with Achilles Tendinopathy","grobid",2015,14,284,"pdf/jssm.v14p284.pdf","xml/jssm.v14p284.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p399","A Long-Term Exercise Intervention Reduces Depressive Symptoms in Older Korean Women","grobid",2019,18,399,"pdf/jssm.v18p399.pdf","xml/jssm.v18p399.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v15p167","Investigating the Contextual Interference Effect Using Combination Sports Skills in Open and Closed Skill Environments","grobid",2016,15,167,"pdf/jssm.v15p167.pdf","xml/jssm.v15p167.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p52","Effects of Dynamic Stretching with Different Loads on Hip Joint Range of Motion in the Elderly","grobid",2019,18,52,"pdf/jssm.v18p52.pdf","xml/jssm.v18p52.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p121","Changes in Urinary Titin N-terminal Fragment Concentration after Concentric and Eccentric Exercise","grobid",2020,19,121,"pdf/jssm.v19p121.pdf","xml/jssm.v19p121.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p874","Three-Dimensional Analysis of a Ballet Dancer with Ischial Tuberosity Apophysitis. A Case Study","grobid",2014,13,874,"pdf/jssm.v13p874.pdf","xml/jssm.v13p874.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p468","Explaining Match Outcome during The Men's Basketball Tournament at The Olympic Games","grobid",2017,16,468,"pdf/jssm.v16p468.pdf","xml/jssm.v16p468.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p489","Effects of Plyometric Jump Training on Vertical Jump Height of Volleyball Players: A Systematic Review with Meta-Analysis of Randomized-Controlled Trial","grobid",2020,19,489,"pdf/jssm.v19p489.pdf","xml/jssm.v19p489.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p7","The Effects of Double Oscillation Exercise Combined with Elastic Band Exercise on Scapular Stabilizing Muscle Strength and Thickness in Healthy Young Individuals: A Randomized Controlled Pilot Trial","grobid",2018,17,7,"pdf/jssm.v17p7.pdf","xml/jssm.v17p7.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p658","Physical and Temporal Characteristics of Under 19, Under 21 and Senior Male Beach Volleyball Players","grobid",2014,13,658,"pdf/jssm.v13p658.pdf","xml/jssm.v13p658.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p282","Acute Maltodextrin Supplementation During Resistance Exercise","grobid",2020,19,282,"pdf/jssm.v19p282.pdf","xml/jssm.v19p282.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v16p203","Effects of Suspended Moxibustion on Delayed Onset Muscle Soreness: A Randomized Controlled Double-Blind Pilot Study","grobid",2017,16,203,"pdf/jssm.v16p203.pdf","xml/jssm.v16p203.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p633","Heart Rate-Index Estimates Oxygen Uptake, Energy Expenditure and Aerobic Fitness in Rugby Players","grobid",2018,17,633,"pdf/jssm.v17p633.pdf","xml/jssm.v17p633.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p237","Nordic Walking Increases Distal Radius Bone Mineral Content in Young Women","grobid",2020,19,237,"pdf/jssm.v19p237.pdf","xml/jssm.v19p237.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p669","Do Acute Exercise-Induced Activations of the Kynurenine Pathway Induce Regulatory T-Cells on the Long-Term? -A Theoretical Frame Work Supported by Pilot Data","grobid",2019,18,669,"pdf/jssm.v18p669.pdf","xml/jssm.v18p669.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p789","Functional Training Induces Greater Variety and Magnitude of Training Improvements than Traditional Resistance Training in Elderly Women","grobid",2019,18,789,"pdf/jssm.v18p789.pdf","xml/jssm.v18p789.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p454","Non-uniform Stiffness within Gastrocnemius-Achilles tendon Complex Observed after Static Stretching","grobid",2019,18,454,"pdf/jssm.v18p454.pdf","xml/jssm.v18p454.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p30","Acute Whole-Body Vibration Does Not Facilitate Peak Torque and Stretch Reflex in Healthy Adults","grobid",2014,13,30,"pdf/jssm.v13p30.pdf","xml/jssm.v13p30.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p599","Effect of Post-Exercise Massage on Passive Muscle Stiffness Measured Using Myotonometry -A Double-Blind Study","grobid",2018,17,599,"pdf/jssm.v17p599.pdf","xml/jssm.v17p599.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p529","Computerized Cognitive Training with Minimal Motor Component Improves Lower Limb Choice-Reaction Time","grobid",2020,19,529,"pdf/jssm.v19p529.pdf","xml/jssm.v19p529.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p441","Reliability of Three-Dimensional Linear Kinematics and Kinetics of Swimming Derived from Digitized Video at 25 and 50 Hz with 10 and 5 Frame Extensions to the 4 th Order Butterworth Smoothing Window","grobid",2015,14,441,"pdf/jssm.v14p441.pdf","xml/jssm.v14p441.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p120","The Effectiveness of Shin Guards Used by Football Players","grobid",2014,13,120,"pdf/jssm.v13p120.pdf","xml/jssm.v13p120.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p548","Effects of Nitric Oxide Synthase Inhibition on Fiber-Type Composition, Mitochondrial Biogenesis, and SIRT1 Expression in Rat Skeletal Muscle","grobid",2015,14,548,"pdf/jssm.v14p548.pdf","xml/jssm.v14p548.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p358","The Achilles Tendon Response to a Bout of Running is not affected by Triceps Surae Stretch Training in Runners","grobid",2020,19,358,"pdf/jssm.v19p358.pdf","xml/jssm.v19p358.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p36","The Effect of Additional Dead Space on Respiratory Exchange Ratio and Carbon Dioxide Production Due to Training","grobid",2014,13,36,"pdf/jssm.v13p36.pdf","xml/jssm.v13p36.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p295","Both Unopposed and Opposed Judo Tasks are Suitable for Analyzing Changes in Lateral Preference","grobid",2019,18,295,"pdf/jssm.v18p295.pdf","xml/jssm.v18p295.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p751","A Boxing-Oriented Exercise Intervention for Obese Adolescent Males: Findings from a Pilot Study","grobid",2014,13,751,"pdf/jssm.v13p751.pdf","xml/jssm.v13p751.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p305","Validity and Reliability of the PowerTap P1 Pedals Power Meter","grobid",2018,17,305,"pdf/jssm.v17p305.pdf","xml/jssm.v17p305.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p215","Reliability of the Elliptical Zone Method of Estimating Body Segment Parameters of Swimmers","grobid",2015,14,215,"pdf/jssm.v14p215.pdf","xml/jssm.v14p215.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p37","Stress Fracture of the Ulna in an Elite Ice Dancer","grobid",2015,14,37,"pdf/jssm.v14p37.pdf","xml/jssm.v14p37.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v18p248","Muscle Activity Pattern with A Shifted Center of Pressure during the Squat Exercise","grobid",2019,18,248,"pdf/jssm.v18p248.pdf","xml/jssm.v18p248.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p681","Effects of Tissue Flossing and Dynamic Stretching on Hamstring Muscles Function","grobid",2020,19,681,"pdf/jssm.v19p681.pdf","xml/jssm.v19p681.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v17p40","The Effects of Coping Interventions on Ability to Perform Under Pressure","grobid",2018,17,40,"pdf/jssm.v17p40.pdf","xml/jssm.v17p40.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p753","Acute Effect of Brief Mindfulness-Based Intervention Coupled with Fluid Intake on Athletes' Cognitive Function","grobid",2020,19,753,"pdf/jssm.v19p753.pdf","xml/jssm.v19p753.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v14p708","Validity and Reproducibility of an Incremental Sit-To-Stand Exercise Test for Evaluating Anaerobic Threshold in Young, Healthy Individuals","grobid",2015,14,708,"pdf/jssm.v14p708.pdf","xml/jssm.v14p708.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v19p452","Analysis of the Load-Velocity Relationship in Deadlift Exercise","grobid",2020,19,452,"pdf/jssm.v19p452.pdf","xml/jssm.v19p452.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
NA,"v13p522","Do Parents' Exercise Habits Predict 13-18-Year-Old Adolescents' Involvement in Sport?","grobid",2014,13,522,"pdf/jssm.v13p522.pdf","xml/jssm.v13p522.xml",TRUE,TRUE,TRUE,"0.9","2026-06-20","CC-BY 4.0 or CC-BY-NC-ND 4.0 -- check individual article"
